V number,R core,R cladding,n core,n cladding,NA,LP02effb,LP02effa,LP21effd,LP21effc,LP21effb,LP21effa,LP11effd,LP11effc,LP11effb,LP11effa,LP01effb,LP01effa,Eff area02b,Eff area02a,Eff area21d,Eff area21c,Eff area21b,Eff area21a,Eff area11d,Eff area11c,Eff area11b,Eff area11a,Eff area01b,Eff area01a,dneffaa1,dneffab1,dneffac1,dneffad1,dneffba1,dneffbb1,dneffbc1,dneffbd1,dneffaa2,dneffbb2,dneffcc2,dneffdd2,dneffaa3,dneffba3,dneffca3,dneffda3,dneffab3,dneffbb3,dneffcb3,dneffdb3
4.71,5.74E-06,6.25E-05,1.4581,1.444,0.202286,1.446,1.4461,1.4473,1.4473,1.4473,1.4473,1.4519,1.4519,1.4519,1.4519,1.4556,1.4556,3.71E-11,3.53E-11,5.08E-11,4.59E-11,4.13E-11,4.73E-11,6.25E-11,6.04E-11,4.18E-11,6.25E-11,6.01E-11,6.01E-11,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0046,0.0046,0.0046,0.0046,0.0012,0.0012,0.0012,0.0012,0.0013,0.0013,0.0013,0.0013
4.71,5.72E-06,6.25E-05,1.4582,1.444,0.203006,1.4461,1.4461,1.4473,1.4473,1.4473,1.4473,1.452,1.452,1.452,1.452,1.4557,1.4557,3.68E-11,3.50E-11,5.15E-11,4.53E-11,4.53E-11,4.49E-11,5.99E-11,6.14E-11,4.14E-11,5.56E-11,5.96E-11,5.96E-11,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0037,0.0047,0.0047,0.0047,0.0047,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012
4.71,5.70E-06,6.25E-05,1.4583,1.444,0.203723,1.4461,1.4461,1.4473,1.4473,1.4473,1.4473,1.452,1.452,1.452,1.452,1.4558,1.4558,3.56E-11,3.48E-11,4.65E-11,4.47E-11,3.69E-11,3.65E-11,5.24E-11,5.81E-11,3.55E-11,5.95E-11,5.92E-11,5.93E-11,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0047,0.0047,0.0047,0.0047,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012
4.71,5.68E-06,6.25E-05,1.4584,1.444,0.204437,1.4461,1.4461,1.4473,1.4473,1.4474,1.4474,1.4521,1.4521,1.4521,1.4521,1.4559,1.4559,3.63E-11,3.46E-11,5.39E-11,4.41E-11,4.44E-11,4.04E-11,6.18E-11,5.57E-11,3.83E-11,4.82E-11,5.87E-11,5.89E-11,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0047,0.0047,0.0048,0.0048,0.0013,0.0013,0.0012,0.0012,0.0013,0.0013,0.0012,0.0012
4.71,5.66E-06,6.25E-05,1.4585,1.444,0.205149,1.4461,1.4461,1.4474,1.4474,1.4474,1.4474,1.4521,1.4522,1.4522,1.4522,1.456,1.456,3.61E-11,3.43E-11,5.10E-11,4.46E-11,4.51E-11,4.25E-11,5.98E-11,5.44E-11,3.63E-11,5.36E-11,5.84E-11,5.85E-11,0.0038,0.0038,0.0038,0.0039,0.0038,0.0038,0.0038,0.0039,0.0048,0.0048,0.0048,0.0047,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013
4.71,5.64E-06,6.25E-05,1.4586,1.444,0.205859,1.4461,1.4461,1.4474,1.4474,1.4474,1.4474,1.4522,1.4522,1.4522,1.4522,1.456,1.456,3.58E-11,3.41E-11,5.06E-11,4.27E-11,4.17E-11,4.40E-11,6.01E-11,6.09E-11,3.87E-11,5.92E-11,5.80E-11,5.80E-11,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0038,0.0048,0.0048,0.0048,0.0048,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013,0.0013
4.72,8.84E-06,6.25E-05,1.45,1.444,0.131773,1.4449,1.4449,1.4454,1.4454,1.4454,1.4454,1.4474,1.4474,1.4474,1.4474,1.449,1.449,8.77E-11,8.35E-11,1.56E-10,1.25E-10,1.01E-10,1.20E-10,1.44E-10,1.49E-10,1.30E-10,8.87E-11,1.42E-10,1.42E-10,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.002,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.72,8.76E-06,6.25E-05,1.4501,1.444,0.132868,1.4449,1.4449,1.4454,1.4454,1.4454,1.4454,1.4474,1.4474,1.4474,1.4474,1.449,1.449,8.61E-11,8.23E-11,1.40E-10,8.82E-11,1.34E-10,1.09E-10,1.34E-10,1.44E-10,1.33E-10,8.71E-11,1.40E-10,1.40E-10,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.002,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.72,8.69E-06,6.25E-05,1.4502,1.444,0.133955,1.4449,1.4449,1.4455,1.4455,1.4455,1.4455,1.4475,1.4475,1.4475,1.4475,1.4491,1.4491,8.26E-11,8.08E-11,1.34E-10,1.30E-10,8.65E-11,8.73E-11,1.19E-10,1.21E-10,1.30E-10,8.14E-11,1.38E-10,1.38E-10,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.002,0.002,0.002,0.002,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.72,8.62E-06,6.25E-05,1.4503,1.444,0.135034,1.4449,1.4449,1.4455,1.4455,1.4455,1.4455,1.4475,1.4475,1.4476,1.4476,1.4492,1.4492,8.35E-11,7.95E-11,1.50E-10,1.02E-10,9.49E-11,1.15E-10,1.37E-10,1.28E-10,1.34E-10,8.51E-11,1.35E-10,1.35E-10,0.0016,0.0016,0.0017,0.0017,0.0016,0.0016,0.0017,0.0017,0.0021,0.0021,0.002,0.002,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.72,8.56E-06,6.25E-05,1.4504,1.444,0.136103,1.4449,1.4449,1.4455,1.4455,1.4455,1.4455,1.4476,1.4476,1.4476,1.4476,1.4493,1.4493,8.22E-11,7.83E-11,1.49E-10,9.90E-11,9.76E-11,1.15E-10,1.37E-10,1.17E-10,1.28E-10,8.34E-11,1.33E-10,1.33E-10,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0021,0.0021,0.0021,0.0021,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.72,8.49E-06,6.25E-05,1.4505,1.444,0.137165,1.445,1.445,1.4455,1.4455,1.4455,1.4455,1.4477,1.4477,1.4477,1.4477,1.4494,1.4494,8.08E-11,7.72E-11,1.47E-10,1.44E-10,1.39E-10,1.35E-10,1.26E-10,1.26E-10,1.19E-10,7.85E-11,1.31E-10,1.31E-10,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0022,0.0022,0.0022,0.0022,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.72,8.42E-06,6.25E-05,1.4506,1.444,0.138219,1.445,1.445,1.4455,1.4456,1.4456,1.4456,1.4477,1.4477,1.4477,1.4477,1.4494,1.4494,7.97E-11,7.60E-11,1.39E-10,9.91E-11,9.42E-11,9.66E-11,1.27E-10,1.35E-10,1.29E-10,8.35E-11,1.29E-10,1.29E-10,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0021,0.0021,0.0021,0.0022,0.0006,0.0006,0.0006,0.0005,0.0006,0.0006,0.0006,0.0005
4.72,8.36E-06,6.25E-05,1.4507,1.444,0.139264,1.445,1.445,1.4456,1.4456,1.4456,1.4456,1.4478,1.4478,1.4478,1.4478,1.4495,1.4495,7.64E-11,7.47E-11,1.04E-10,1.05E-10,8.57E-11,1.18E-10,1.12E-10,1.17E-10,1.11E-10,7.40E-11,1.27E-10,1.28E-10,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0022,0.0022,0.0022,0.0022,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.72,8.30E-06,6.25E-05,1.4508,1.444,0.140302,1.445,1.445,1.4456,1.4456,1.4456,1.4456,1.4478,1.4478,1.4478,1.4478,1.4496,1.4496,7.72E-11,7.38E-11,1.37E-10,9.37E-11,9.56E-11,1.05E-10,1.30E-10,1.31E-10,1.08E-10,7.88E-11,1.25E-10,1.25E-10,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0022,0.0022,0.0022,0.0022,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.72,8.24E-06,6.25E-05,1.4509,1.444,0.141332,1.445,1.445,1.4456,1.4456,1.4456,1.4456,1.4479,1.4479,1.4479,1.4479,1.4497,1.4497,7.61E-11,7.27E-11,1.36E-10,1.08E-10,9.01E-11,1.05E-10,1.22E-10,1.27E-10,1.07E-10,7.42E-11,1.24E-10,1.24E-10,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0023,0.0023,0.0023,0.0023,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.72,8.18E-06,6.25E-05,1.451,1.444,0.142355,1.445,1.445,1.4456,1.4456,1.4456,1.4457,1.4479,1.4479,1.4479,1.448,1.4498,1.4498,7.52E-11,7.16E-11,1.09E-10,1.08E-10,9.44E-11,1.14E-10,1.11E-10,1.13E-10,1.04E-10,7.11E-11,1.22E-10,1.22E-10,0.0018,0.0019,0.0019,0.0019,0.0018,0.0019,0.0019,0.0019,0.0023,0.0023,0.0023,0.0023,0.0007,0.0006,0.0006,0.0006,0.0007,0.0006,0.0006,0.0006
4.72,8.12E-06,6.25E-05,1.4511,1.444,0.143371,1.445,1.4451,1.4457,1.4457,1.4457,1.4457,1.448,1.448,1.448,1.448,1.4499,1.4499,7.40E-11,7.06E-11,1.23E-10,1.00E-10,9.63E-11,1.23E-10,1.14E-10,1.15E-10,1.11E-10,7.21E-11,1.20E-10,1.20E-10,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0023,0.0023,0.0023,0.0023,0.0006,0.0006,0.0006,0.0006,0.0007,0.0007,0.0007,0.0007
4.72,8.06E-06,6.25E-05,1.4512,1.444,0.144379,1.4451,1.4451,1.4457,1.4457,1.4457,1.4457,1.4481,1.4481,1.4481,1.4481,1.4499,1.4499,7.29E-11,6.96E-11,1.31E-10,9.95E-11,1.03E-10,1.04E-10,1.24E-10,1.01E-10,1.16E-10,7.77E-11,1.18E-10,1.19E-10,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0024,0.0024,0.0024,0.0024,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.72,8.01E-06,6.25E-05,1.4513,1.444,0.145381,1.4451,1.4451,1.4457,1.4457,1.4457,1.4457,1.4481,1.4481,1.4481,1.4481,1.45,1.45,7.02E-11,6.86E-11,1.17E-10,9.53E-11,7.71E-11,8.86E-11,9.95E-11,1.13E-10,1.15E-10,7.19E-11,1.17E-10,1.17E-10,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0024,0.0024,0.0024,0.0024,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.72,7.95E-06,6.25E-05,1.4514,1.444,0.146376,1.4451,1.4451,1.4457,1.4457,1.4457,1.4457,1.4482,1.4482,1.4482,1.4482,1.4501,1.4501,6.92E-11,6.77E-11,1.15E-10,8.76E-11,7.15E-11,7.37E-11,1.02E-10,1.14E-10,1.21E-10,7.43E-11,1.15E-10,1.15E-10,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0025,0.0025,0.0025,0.0025,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.72,7.90E-06,6.25E-05,1.4515,1.444,0.147364,1.4451,1.4451,1.4458,1.4458,1.4458,1.4458,1.4482,1.4482,1.4482,1.4482,1.4502,1.4502,7.00E-11,6.69E-11,1.27E-10,8.91E-11,9.19E-11,9.89E-11,1.16E-10,1.03E-10,1.15E-10,7.24E-11,1.14E-10,1.14E-10,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0024,0.0024,0.0024,0.0024,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
4.72,7.85E-06,6.25E-05,1.4516,1.444,0.148346,1.4451,1.4451,1.4458,1.4458,1.4458,1.4458,1.4483,1.4483,1.4483,1.4483,1.4503,1.4503,6.91E-11,6.59E-11,1.19E-10,8.55E-11,8.84E-11,1.05E-10,1.16E-10,9.70E-11,1.10E-10,7.67E-11,1.12E-10,1.12E-10,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0025,0.0025,0.0025,0.0025,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
4.72,7.80E-06,6.25E-05,1.4517,1.444,0.149321,1.4451,1.4451,1.4458,1.4458,1.4458,1.4458,1.4483,1.4483,1.4483,1.4483,1.4504,1.4504,6.83E-11,6.50E-11,1.23E-10,8.31E-11,8.95E-11,1.02E-10,1.17E-10,1.17E-10,9.57E-11,6.96E-11,1.11E-10,1.11E-10,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0025,0.0025,0.0025,0.0025,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
4.72,7.75E-06,6.25E-05,1.4518,1.444,0.150291,1.4451,1.4452,1.4458,1.4458,1.4458,1.4458,1.4484,1.4484,1.4484,1.4484,1.4504,1.4504,6.74E-11,6.42E-11,1.06E-10,1.16E-10,9.22E-11,1.09E-10,1.15E-10,1.14E-10,1.01E-10,7.33E-11,1.09E-10,1.09E-10,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0026,0.0026,0.0026,0.0026,0.0006,0.0006,0.0006,0.0006,0.0007,0.0007,0.0007,0.0007
4.72,7.70E-06,6.25E-05,1.4519,1.444,0.151253,1.4452,1.4452,1.4458,1.4459,1.4459,1.4459,1.4484,1.4485,1.4485,1.4485,1.4505,1.4505,6.66E-11,6.34E-11,1.19E-10,8.16E-11,8.25E-11,8.78E-11,1.13E-10,9.38E-11,9.96E-11,7.04E-11,1.08E-10,1.08E-10,0.002,0.002,0.002,0.0021,0.002,0.002,0.002,0.0021,0.0026,0.0026,0.0026,0.0026,0.0007,0.0007,0.0007,0.0006,0.0007,0.0007,0.0007,0.0006
4.72,7.65E-06,6.25E-05,1.452,1.444,0.15221,1.4452,1.4452,1.4459,1.4459,1.4459,1.4459,1.4485,1.4485,1.4485,1.4485,1.4506,1.4506,6.57E-11,6.26E-11,1.19E-10,9.15E-11,8.77E-11,8.78E-11,1.12E-10,9.23E-11,9.73E-11,6.89E-11,1.06E-10,1.07E-10,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0026,0.0026,0.0026,0.0026,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
4.72,7.60E-06,6.25E-05,1.4521,1.444,0.153161,1.4452,1.4452,1.4459,1.4459,1.4459,1.4459,1.4486,1.4486,1.4486,1.4486,1.4507,1.4507,6.49E-11,6.18E-11,1.16E-10,9.44E-11,1.02E-10,8.42E-11,1.09E-10,1.07E-10,8.95E-11,7.13E-11,1.05E-10,1.05E-10,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0021,0.0027,0.0027,0.0027,0.0027,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
4.72,7.56E-06,6.25E-05,1.4522,1.444,0.154107,1.4452,1.4452,1.4459,1.4459,1.4459,1.4459,1.4486,1.4486,1.4486,1.4486,1.4508,1.4508,6.41E-11,6.10E-11,1.02E-10,8.51E-11,9.85E-11,7.61E-11,1.08E-10,8.91E-11,6.68E-11,6.53E-11,1.04E-10,1.04E-10,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0027,0.0027,0.0027,0.0027,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
4.72,7.51E-06,6.25E-05,1.4523,1.444,0.155046,1.4452,1.4452,1.4459,1.4459,1.446,1.446,1.4487,1.4487,1.4487,1.4487,1.4508,1.4509,6.33E-11,6.03E-11,9.91E-11,7.72E-11,6.49E-11,6.72E-11,1.02E-10,1.05E-10,9.03E-11,6.39E-11,1.03E-10,1.03E-10,0.0022,0.0022,0.0022,0.0022,0.0021,0.0021,0.0021,0.0021,0.0027,0.0027,0.0028,0.0028,0.0008,0.0008,0.0007,0.0007,0.0008,0.0008,0.0007,0.0007
4.72,7.46E-06,6.25E-05,1.4524,1.444,0.15598,1.4452,1.4452,1.446,1.446,1.446,1.446,1.4487,1.4487,1.4487,1.4487,1.4509,1.4509,6.26E-11,5.96E-11,9.46E-11,9.33E-11,9.27E-11,8.55E-11,9.51E-11,9.58E-11,1.07E-10,6.69E-11,1.02E-10,1.01E-10,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0027,0.0027,0.0027,0.0027,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008
4.72,7.42E-06,6.25E-05,1.4525,1.444,0.156908,1.4453,1.4453,1.446,1.446,1.446,1.446,1.4488,1.4488,1.4488,1.4488,1.451,1.451,6.18E-11,5.89E-11,1.07E-10,7.37E-11,7.65E-11,7.85E-11,1.05E-10,8.64E-11,1.05E-10,6.69E-11,1.00E-10,1.00E-10,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0022,0.0028,0.0028,0.0028,0.0028,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
4.72,7.38E-06,6.25E-05,1.4526,1.444,0.157831,1.4453,1.4453,1.446,1.446,1.446,1.446,1.4488,1.4488,1.4488,1.4489,1.4511,1.4511,6.11E-11,5.82E-11,8.94E-11,7.95E-11,6.75E-11,9.11E-11,1.04E-10,1.04E-10,1.03E-10,7.13E-11,9.92E-11,9.93E-11,0.0022,0.0023,0.0023,0.0023,0.0022,0.0023,0.0023,0.0023,0.0029,0.0028,0.0028,0.0028,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007,0.0007
4.72,7.33E-06,6.25E-05,1.4527,1.444,0.158749,1.4453,1.4453,1.446,1.446,1.446,1.4461,1.4489,1.4489,1.4489,1.4489,1.4512,1.4512,6.04E-11,5.75E-11,1.09E-10,8.39E-11,9.73E-11,7.90E-11,1.02E-10,9.82E-11,8.74E-11,6.53E-11,9.78E-11,9.81E-11,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0028,0.0029,0.0029,0.0029,0.0008,0.0007,0.0007,0.0007,0.0008,0.0007,0.0007,0.0007
4.72,7.29E-06,6.25E-05,1.4528,1.444,0.159662,1.4453,1.4453,1.4461,1.4461,1.4461,1.4461,1.449,1.449,1.449,1.449,1.4513,1.4513,5.82E-11,5.69E-11,8.39E-11,7.81E-11,6.51E-11,7.38E-11,8.61E-11,1.02E-10,1.02E-10,6.26E-11,9.68E-11,9.69E-11,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0029,0.0029,0.0029,0.0029,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008
4.72,7.25E-06,6.25E-05,1.4529,1.444,0.160569,1.4453,1.4453,1.4461,1.4461,1.4461,1.4461,1.449,1.449,1.449,1.449,1.4513,1.4513,5.75E-11,5.62E-11,8.37E-11,7.55E-11,5.89E-11,6.01E-11,8.23E-11,9.13E-11,1.01E-10,5.92E-11,9.57E-11,9.58E-11,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0029,0.0029,0.0029,0.0029,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008
4.72,7.21E-06,6.25E-05,1.453,1.444,0.161471,1.4453,1.4453,1.4461,1.4461,1.4461,1.4461,1.4491,1.4491,1.4491,1.4491,1.4514,1.4514,5.69E-11,5.56E-11,8.49E-11,7.08E-11,6.21E-11,7.00E-11,8.14E-11,9.26E-11,8.57E-11,6.97E-11,9.46E-11,9.48E-11,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.0023,0.003,0.003,0.003,0.003,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008,0.0008
4.73,8.85E-06,6.25E-05,1.45,1.444,0.131773,1.4449,1.4449,1.4454,1.4454,1.4454,1.4454,1.4474,1.4474,1.4474,1.4474,1.449,1.449,8.57E-11,8.39E-11,1.52E-10,1.06E-10,9.18E-11,9.45E-11,1.38E-10,1.44E-10,1.31E-10,8.78E-11,1.43E-10,1.43E-10,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.002,0.002,0.002,0.002,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.73,8.78E-06,6.25E-05,1.4501,1.444,0.132868,1.4449,1.4449,1.4454,1.4455,1.4455,1.4455,1.4474,1.4474,1.4475,1.4475,1.449,1.449,8.65E-11,8.25E-11,1.23E-10,9.15E-11,1.08E-10,1.23E-10,1.26E-10,1.32E-10,1.45E-10,8.86E-11,1.40E-10,1.41E-10,0.0015,0.0015,0.0016,0.0016,0.0015,0.0015,0.0016,0.0016,0.002,0.002,0.0019,0.002,0.0006,0.0006,0.0006,0.0005,0.0006,0.0006,0.0006,0.0005
4.73,8.71E-06,6.25E-05,1.4502,1.444,0.133955,1.4449,1.4449,1.4455,1.4455,1.4455,1.4455,1.4475,1.4475,1.4475,1.4475,1.4491,1.4491,8.51E-11,8.11E-11,1.41E-10,8.69E-11,1.34E-10,1.06E-10,1.34E-10,1.44E-10,1.35E-10,8.81E-11,1.38E-10,1.38E-10,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.002,0.002,0.002,0.002,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.73,8.64E-06,6.25E-05,1.4503,1.444,0.135034,1.4449,1.4449,1.4455,1.4455,1.4455,1.4455,1.4476,1.4476,1.4476,1.4476,1.4492,1.4492,8.38E-11,7.98E-11,1.51E-10,1.15E-10,1.06E-10,1.44E-10,1.40E-10,1.16E-10,1.34E-10,8.61E-11,1.36E-10,1.36E-10,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0016,0.0021,0.0021,0.0021,0.0021,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.73,8.57E-06,6.25E-05,1.4504,1.444,0.136103,1.445,1.445,1.4455,1.4455,1.4455,1.4455,1.4476,1.4476,1.4476,1.4476,1.4493,1.4493,8.03E-11,7.85E-11,1.39E-10,1.07E-10,8.21E-11,8.71E-11,1.23E-10,1.17E-10,1.39E-10,8.33E-11,1.34E-10,1.34E-10,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0021,0.0021,0.0021,0.0021,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005
4.73,8.51E-06,6.25E-05,1.4505,1.444,0.137165,1.445,1.445,1.4455,1.4455,1.4456,1.4456,1.4477,1.4477,1.4477,1.4477,1.4494,1.4494,7.90E-11,7.73E-11,1.23E-10,1.24E-10,8.33E-11,8.34E-11,1.12E-10,1.12E-10,1.32E-10,7.92E-11,1.32E-10,1.32E-10,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0021,0.0021,0.0022,0.0022,0.0006,0.0006,0.0005,0.0005,0.0006,0.0006,0.0005,0.0005
4.73,8.44E-06,6.25E-05,1.4506,1.444,0.138219,1.445,1.445,1.4456,1.4456,1.4456,1.4456,1.4477,1.4477,1.4477,1.4477,1.4495,1.4495,8.00E-11,7.62E-11,1.36E-10,1.25E-10,1.16E-10,9.04E-11,1.19E-10,1.13E-10,1.28E-10,7.85E-11,1.30E-10,1.30E-10,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0021,0.0021,0.0021,0.0021,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.73,8.38E-06,6.25E-05,1.4507,1.444,0.139264,1.445,1.445,1.4456,1.4456,1.4456,1.4456,1.4478,1.4478,1.4478,1.4478,1.4495,1.4495,7.88E-11,7.51E-11,1.20E-10,1.25E-10,8.64E-11,1.03E-10,1.18E-10,1.23E-10,1.32E-10,8.10E-11,1.28E-10,1.28E-10,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0017,0.0022,0.0022,0.0022,0.0022,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.73,8.32E-06,6.25E-05,1.4508,1.444,0.140302,1.445,1.445,1.4456,1.4456,1.4456,1.4456,1.4478,1.4478,1.4478,1.4478,1.4496,1.4496,7.76E-11,7.39E-11,1.38E-10,9.95E-11,9.97E-11,9.90E-11,1.32E-10,1.32E-10,1.08E-10,7.96E-11,1.26E-10,1.26E-10,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0022,0.0022,0.0022,0.0022,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.73,8.26E-06,6.25E-05,1.4509,1.444,0.141332,1.445,1.445,1.4456,1.4456,1.4456,1.4456,1.4479,1.4479,1.4479,1.4479,1.4497,1.4497,7.65E-11,7.28E-11,1.32E-10,9.57E-11,1.11E-10,1.11E-10,1.29E-10,1.25E-10,1.11E-10,8.28E-11,1.24E-10,1.24E-10,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0023,0.0023,0.0023,0.0023,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.73,8.20E-06,6.25E-05,1.451,1.444,0.142355,1.445,1.4451,1.4457,1.4457,1.4457,1.4457,1.448,1.448,1.448,1.448,1.4498,1.4498,7.53E-11,7.19E-11,1.30E-10,9.99E-11,9.73E-11,1.13E-10,1.19E-10,1.22E-10,1.05E-10,7.28E-11,1.22E-10,1.22E-10,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0023,0.0023,0.0023,0.0023,0.0006,0.0006,0.0006,0.0006,0.0007,0.0007,0.0007,0.0007
4.73,8.14E-06,6.25E-05,1.4511,1.444,0.143371,1.4451,1.4451,1.4457,1.4457,1.4457,1.4457,1.448,1.448,1.448,1.448,1.4499,1.4499,7.24E-11,7.08E-11,1.17E-10,9.19E-11,7.66E-11,8.12E-11,1.06E-10,1.22E-10,1.25E-10,7.65E-11,1.21E-10,1.21E-10,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0019,0.0023,0.0023,0.0023,0.0023,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
4.73,8.08E-06,6.25E-05,1.4512,1.444,0.144379,1.4451,1.4451,1.4457,1.4457,1.4457,1.4457,1.4481,1.4481,1.4481,1.4481,1.4499,1.4499,7.14E-11,6.98E-11,1.11E-10,9.32E-11,7.38E-11,7.80E-11,1.11E-10,1.16E-10,1.19E-10,7.30E-11,1.19E-10,1.19E-10,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0018,0.0024,0.0024,0.0024,0.0024,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006
